ID,Session,Task,Altitude,Disparity_VA,Reported_Visual_Angle,Real_Visual_Angle,Ratio_Visual_Angle,Distance,Date
5038,Higher,Adjusted,32,10.27584119,1.386348751,0.5283,2.624169508,376953.4,Jan 13th
5039,Lower,Perceptual,16,4.827961893,2.455157664,0.5283,4.647279319,376953.4,Jan 13th
5039,Lower,Adjusted,16,4.827961893,4.547570131,0.5283,8.607931347,376953.4,Jan 13th
5039,Higher,Perceptual,27,5.917444294,2.225861768,0.5283,4.213253393,376953.4,Jan 13th
5039,Higher,Adjusted,27,5.917444294,3.468966017,0.5283,6.566280555,376953.4,Jan 13th
5040,Lower,Perceptual,17,7.773087801,1.997265272,0.5283,3.780551338,376953.4,Jan 13th
5040,Lower,Adjusted,17,7.773087801,1.559622134,0.5283,2.95215244,376953.4,Jan 13th
5040,Higher,Perceptual,31,7.875382104,1.344185479,0.5283,2.544360172,376953.4,Jan 13th
5040,Higher,Adjusted,31,7.875382104,1.896781612,0.5283,3.590349446,376953.4,Jan 13th
1034,Lower,Perceptual,5,6.915335516,2.267661881,0.5021,4.516355071,396614.583,May 13th
1034,Lower,Adjusted,5,6.915335516,0.950844305,0.5021,1.893734924,396614.583,May 13th
1034,Higher,Perceptual,17,7.23893757,1.761976611,0.5021,3.509214521,396614.583,May 13th
1034,Higher,Adjusted,17,7.23893757,0.841882021,0.5021,1.67672181,396614.583,May 13th
5250,Lower,Perceptual,7,7.72064563,1.697914289,0.5021,3.381625749,396614.583,May 13th
5250,Lower,Adjusted,7,7.72064563,0.793313504,0.5021,1.579991045,396614.583,May 13th
5250,Higher,Perceptual,17,9.032820356,1.755701011,0.5021,3.496715816,396614.583,May 13th
5250,Higher,Adjusted,17,9.032820356,0.89738543,0.5021,1.78726435,396614.583,May 13th
5251,Lower,Perceptual,8,7.149056538,1.194843038,0.5021,2.379691373,396614.583,May 13th
5251,Lower,Adjusted,8,7.149056538,0.908328699,0.5021,1.80905935,396614.583,May 13th
5251,Higher,Perceptual,19,7.618522229,1.184717974,0.5021,2.35952594,396614.583,May 13th
5251,Higher,Adjusted,19,7.618522229,0.876271312,0.5021,1.745212731,396614.583,May 13th
